id,Predicted_price
5592900205,385064.2
5450300010,693814.06
2459960030,333747.66
3331500455,498304.2
3432500705,407091.5
3702900165,370856.84
5249803550,509441.03
626049058,416409.34
1788900380,182365.97
8075400360,219989.19
9113200250,762148.94
2738640040,677428.44
7821200307,479675.78
3530440140,248738.61
3582700130,428539.53
9276200569,757278.0
7197800020,601739.1
686200490,530651.06
3501600100,393518.12
6383000690,603710.7
7604400150,377780.97
5249801411,661617.2
2607720420,442182.5
9561100010,387648.53
1796370590,247709.81
4077800593,382366.84
854000165,249282.44
5536100010,786633.94
4188000670,839687.44
31000165,1293268.8
662350050,935099.5
4137000280,280258.53
6169901130,1070212.2
1953400510,264661.78
7518506716,964090.2
1552520010,384141.34
7955080270,315884.34
9212900100,516213.1
3438500798,319478.38
7899800890,231843.4
4319200605,465807.94
1329300480,342860.2
8935100100,726681.1
5016001260,468542.62
4337600280,318733.4
1446401220,200797.89
7135521530,589311.94
6888900115,280602.2
2413301070,300697.1
345700040,280507.47
5566100145,479144.06
7634800070,380212.72
9346910500,655838.9
3529300060,312252.4
8128600060,1003949.44
8572900275,188360.84
4139420590,1216051.9
9274200322,625007.75
1472700200,573457.25
8820903380,483201.0
8563010130,799200.75
8965450110,800424.94
9274204230,496845.03
8165501700,330268.25
2193340260,549648.06
1860600290,859373.0
1222000055,214601.48
2492200280,443112.5
2488200455,374773.47
809001520,1096317.0
1796361140,230713.67
6398000011,819834.06
6813600365,546789.25
7504100920,822280.25
8835770330,656126.7
524059322,861699.6
4307330280,386096.75
1245002952,1093575.9
2021069059,254386.1
5700000595,623836.44
3629970930,763879.3
3336002215,285618.6
5100401060,650129.06
3278600750,287205.28
1126069045,1007208.1
7568700175,328152.2
452001475,486931.8
9283800230,512311.66
1737300130,555930.94
6189600040,467537.88
3679400025,488818.97
1096100010,330285.9
9513900050,246520.86
5452800645,850318.2
273800100,239143.86
7228500037,464911.03
808300090,440863.72
2493200215,596334.8
5035300255,710999.3
3380900160,411261.38
3630000130,405558.56
7300400670,276846.3
6798100070,361529.75
8078400010,548113.8
5566100060,518664.12
2768200212,506732.88
4035900060,571013.5
9460000110,331786.1
7199320190,572788.25
2225039081,525007.25
9512200050,560421.56
2634500085,294882.2
3654800200,293193.53
2724079090,1157400.6
2597520720,759772.25
3034200426,392280.5
984000130,310781.22
7852020670,439939.72
7923500060,693439.0
2310030510,299518.22
2205500540,521223.25
2493200015,458310.38
7853361420,579615.25
5652600605,551795.1
5285200020,341215.2
9406530150,373513.6
5706300020,485154.2
3278602490,391547.2
7197000100,514817.8
4447300008,565798.75
7899800045,240667.84
9250900095,341680.84
9268851740,601359.4
8682261440,506939.75
7284900385,741015.75
8079040300,433630.72
2225300585,394780.0
3223039013,437177.66
2013801350,248701.38
4055701110,894640.9
3578401770,407111.7
4046500720,512291.12
6145601745,356707.3
5207200195,667651.3
1972201856,516828.34
7212680080,261827.45
7277100510,680099.94
522079022,520363.03
5605000440,842949.75
6632300230,360842.22
8815400165,635811.8
6708200320,543672.06
2426059076,602030.75
3260200200,552331.6
2770601741,504995.62
4338800500,275737.53
9201000320,787980.94
7655900038,343885.5
3625059140,571087.56
4222310010,190753.39
2114700115,324971.53
3291800710,332241.12
9406590010,412377.94
3025059124,2397559.8
7972601250,385212.94
930000470,859128.8
6690500060,492050.88
16000015,189876.02
5693501102,594671.94
8079040490,464686.72
7225000155,340728.1
8819900170,816972.0
7972601270,331151.03
1224069074,776394.25
5126900321,336051.38
3438501860,292800.66
2822069080,419200.47
1656600310,555800.0
3856900507,1188289.9
1626069139,497371.25
2524049257,1462988.5
3904960150,547749.6
7214820610,455663.66
7977201845,563681.06
2428100080,815596.5
2202500135,454182.5
1523550220,673628.1
2313900610,488773.3
4123840050,378402.97
2125059124,959193.8
1225039067,478718.38
6431500283,466924.3
2473380010,308166.62
5694501195,414524.5
2881700046,352722.38
6837820330,318722.44
2337300370,198010.28
3876540630,229049.48
626059317,361223.72
3374500520,339033.8
7228501903,359215.44
4019300051,473868.6
4232902615,592805.06
3546000090,249841.73
8127700215,790222.75
3438501100,295632.88
1769600066,590693.3
8146100610,689459.44
3052700695,570613.94
7954310210,580636.0
3761700053,2060781.1
1320069179,333043.06
1331900410,787793.9
7303100210,336543.03
2464400285,495498.34
6163901150,363685.53
8955800045,339908.25
2314300200,405146.06
9528104360,397934.38
4177100005,620145.7
8856960260,312016.34
1828001220,695014.06
3066400710,692543.5
624110610,873611.56
4040800260,414453.34
5019500215,508406.25
2481630180,909544.44
7203170190,660769.06
510001280,846704.25
9430110120,723022.25
1565950030,333176.5
9828202255,812342.4
3878900270,426000.56
8091600080,203677.2
1112000035,357548.22
2228900270,303968.44
6648701740,295652.06
1245003740,687614.9
2174503441,562649.9
7708250010,307652.16
6072300110,597334.25
2329800140,264914.8
1494300040,519110.5
3832050130,278622.78
7203100730,888774.0
7199330170,481193.25
7785000220,775243.75
1250201175,412368.5
4054500180,1073492.5
7905200061,435756.56
3751604895,186823.53
5220300140,297559.72
3323059027,339930.97
8651611980,867094.2
8673400190,553379.25
1668500100,833525.6
1023059365,545582.4
3308030060,313535.22
4232400860,1002216.06
2144800615,231612.25
1568100920,1337701.9
9406510040,524605.9
2923049421,303909.88
1051000040,1560334.2
2077700042,648447.94
9423800030,277352.62
9818700455,685711.25
7133300675,359714.9
4113800550,614446.5
5553300375,1649812.1
2025701530,291410.28
7942601155,485539.3
7524300020,285274.5
2520069100,304523.22
5412300410,221306.66
7504110760,750798.9
2594200350,412966.72
2722059013,238110.9
8078430480,547815.94
1423069162,534385.3
8856001090,167704.61
7000100631,829271.06
4222200280,233961.47
7971300050,627229.06
2009001600,239557.25
6619910140,677261.75
2877100985,541911.5
1196000007,331059.16
1330850130,764643.2
6664900410,243683.19
1231001110,336836.2
9235900030,298634.88
9407101840,337507.94
9523103001,433680.34
2149800278,351999.9
7234601198,622661.4
9476700035,419985.2
9297301065,591862.25
518500700,710547.2
7843500090,325733.25
6056110780,284131.16
2345700260,364905.66
3509600070,240630.44
1431700280,340779.1
1623049174,273021.7
3024089049,310063.03
7853340450,377772.3
7732410360,774176.1
1446800995,303412.94
2946000285,247106.25
425079100,523786.0
3876313040,465988.34
1762600260,988414.8
1925069121,837205.44
7443000480,839666.6
7820000015,368870.97
4027701253,474743.84
2826049165,376815.94
5426300060,935475.9
1278000210,153072.88
923000270,365860.44
7657600005,252451.69
3024079057,428785.22
3276180020,330149.22
7304300760,302259.16
3908100020,546779.4
8835400805,616783.75
4051150070,212537.23
3904930530,460571.25
6163900971,391259.78
7942600310,476136.3
4365700330,245980.72
423059207,287129.97
3992700265,343990.12
7177300090,461431.66
2540820010,664185.75
5700002510,826834.06
5201000030,563014.4
7631800015,1623994.1
2922702965,654615.4
1525059198,924197.3
1245003160,684416.4
3810000455,303388.62
7855600080,637176.94
5701500030,1016703.44
7504020400,639036.7
1402600570,318553.8
7575610760,292395.75
8731990370,382655.03
5021900090,898491.94
290000075,464974.88
2841500010,454774.97
3955900830,469280.94
7852110140,534352.7
1311400350,228943.34
7773800015,558821.0
4123400320,527849.8
2725069157,813809.44
666000143,793238.44
5101408678,472420.6
6371000026,356322.1
2024059084,723495.4
7283900036,351009.3
8881900230,764980.1
3959400135,359032.53
7696610270,244548.77
1689400150,809896.44
5103900015,427942.03
1441000350,409590.84
5101408735,336517.7
3126059027,1907181.9
2320069014,478479.66
9541600015,650250.6
8682320420,679410.8
1562200090,618742.06
3395070980,510197.56
7349600230,238987.0
522049122,235254.02
869700060,293297.84
811000055,1152253.0
1221059176,396517.2
1523059103,475352.75
2025760210,680616.4
9218400088,315165.47
8682292020,445810.44
2623089135,454301.62
3758900259,1329002.9
524069049,537050.7
3121500150,856246.3
5581400080,815063.06
8087800020,457595.88
4070700290,850991.5
3296000170,616698.5
9238500040,577677.75
2744600040,378574.06
6813600380,626331.25
6140100150,443178.4
2201500555,470889.47
2600110250,639239.06
4337000275,182275.03
1186000150,573667.3
1972201963,503619.2
1105000745,339556.4
2887700560,626552.9
4039700080,630087.6
522049104,309791.7
7520000695,222773.48
7714000310,382580.97
4319200060,598695.06
8624700015,578864.0
5104520610,311014.28
2354300845,350999.28
3824100291,444023.25
6151800612,274713.88
5454200080,1036520.9
6413600290,371610.94
2131200065,306236.53
1459920010,268049.3
50300090,388492.72
2326300090,589623.4
7714000070,383586.38
3630180500,1045238.4
1727850340,1079334.6
8691430330,970365.4
2310030390,254719.16
5561400610,528522.8
7010701016,527604.75
7883605915,260837.77
1282300995,343482.34
4040700310,506326.62
3353400435,222315.48
2143701015,458912.2
255450020,374401.97
1020069017,372364.06
4038200120,494994.4
9284801100,257188.42
1965200075,595459.06
847100047,526937.94
4038700720,525984.5
6815100085,795801.06
2508000020,335060.62
255520180,639666.56
6822100750,584375.8
869700050,327882.53
1775801405,546584.9
6600400090,213366.84
7202330270,449331.4
1683400165,819434.6
2625069070,1057280.0
7625702440,418627.97
3388000640,226098.97
1899400365,297794.75
6899990200,846079.5
5569700020,840035.06
986000045,306765.3
3293700221,311850.66
3764800250,367834.3
2291400566,327381.34
4219401236,1445906.9
4239400840,192646.3
7211400990,221554.16
7696500280,185357.45
7215721070,573975.4
3204850140,367369.44
4322200220,766001.44
2566300100,1090197.9
1944900090,413372.97
6648500390,288265.03
7385300020,694172.75
1704900135,340430.56
2877100655,776542.4
2726079098,609610.8
7625703800,481517.34
318300040,531023.7
7922800190,529435.9
2023049361,206049.4
8946400210,486518.72
6071600450,583392.44
4343800100,378928.4
1443300140,386490.2
1024039001,816243.06
2767704860,565661.75
7234600851,675421.56
644200065,923991.94
7784400035,659003.8
3826000560,224841.7
9272202260,426709.25
263000253,450749.0
3621059043,635517.75
240000130,571553.94
1352300120,214686.22
7849200861,287117.1
2487700130,531056.1
1796100140,264165.53
7234601221,499862.5
8651710190,452850.8
2916200091,498699.75
1232000915,502558.38
1545801970,280378.56
3211200420,347095.0
7686204675,201013.06
3141600210,199424.98
3959401284,440832.2
2113700825,269933.53
3876000710,402321.12
522069022,561137.1
3214200070,391560.62
1221039156,290965.97
259600790,446931.7
785000040,486533.1
8138870470,496893.84
2596300035,346459.03
540100057,1345358.9
3073500045,507551.22
5363200266,439633.97
8682261650,509787.06
3224510080,867976.94
3211270160,444239.7
9269200520,217995.33
293810190,473228.66
4197400043,328614.72
3026079031,352291.4
5332200405,1005573.6
2473411210,313577.97
9268200315,544804.06
8123500050,597691.0
3221069091,496528.62
2485000165,644172.8
4058800215,545006.7
1926059039,765729.75
2533300680,963632.44
3343903640,302535.44
5700003705,1134642.1
2023049372,393605.97
4058800830,523376.06
3333002302,413043.12
2944500340,290750.16
1982200790,563321.56
8929000270,492182.3
8122101440,306309.84
7525530470,761337.5
9332800020,665791.5
3878900525,225599.05
5420300210,244576.75
9232900165,340340.3
6414100026,403668.56
3013300660,838742.2
7954300120,568723.3
1081200360,350012.5
2877102345,508177.47
2202500255,479512.5
7984400050,215216.75
9558020380,463316.72
7812801850,196151.62
8944460020,344670.2
2306400040,524512.8
8649400410,348409.62
7889602020,233290.61
2041000025,474358.28
871001484,593316.94
2767602141,608524.0
3630180470,790116.5
2769602140,454431.2
2473250280,333339.88
5422560660,517869.88
3756600240,367872.2
8651600160,891802.56
7202300540,906362.3
8961950250,490460.34
3303000130,457068.12
798000062,272297.25
1695900150,755166.4
1604730150,502968.3
4136930310,354086.03
8835401250,1107399.9
8665900328,395555.97
9262800255,295854.84
1853080570,801046.56
5556300114,760123.75
9517200290,428180.03
4037200295,493783.62
7417100123,387804.97
2620069077,202686.84
7922720040,651621.3
558100090,499745.25
257000037,267670.72
3319500385,436512.3
9297301520,300704.84
3580900090,353719.8
1321039076,177903.92
7227801581,290122.8
9407001620,290714.97
2130400150,324727.72
2312400200,251001.69
4046700210,376483.3
1193000480,954937.75
1492800296,555666.44
3013300017,430940.75
3630240140,591727.4
1049010390,365592.9
9320900420,176892.05
4315700060,398369.12
2591010290,384671.1
323089085,611408.7
6600400270,199130.22
2919701105,464254.84
7202360670,952033.44
8927600100,795538.5
3211700045,633756.56
4027701326,478490.6
1601600195,279812.53
7853280350,790759.56
3629970130,741654.9
7203120020,800873.2
9542900190,379711.94
8035350120,521985.84
1238501184,1032345.94
251200240,474842.56
8945300200,189764.14
2162000160,1096184.2
5466310060,192859.72
1239400064,929427.2
5205000020,334517.84
1720800305,703419.25
7280300375,577602.3
2095800400,461760.47
7852010950,538665.94
1428001160,556308.06
9528104910,730063.3
8644210470,840960.06
7923300310,508299.12
254000100,563731.6
1931300688,478414.4
7007700030,471953.2
422049178,226837.17
422069067,413208.22
2923049393,350788.47
930000305,518543.97
2461900448,539197.9
2610100020,269223.44
2895550050,243791.28
7701700040,320911.12
2460900020,490389.25
9827700105,609744.5
1005000240,353125.94
7200001254,523489.88
866400040,482625.78
305000170,672772.94
2260800110,839472.8
3442000127,721919.8
5253300437,414496.03
7576700150,847514.56
5469501410,472568.84
5104531120,797155.4
723049434,304662.06
622069006,985111.75
2517101200,312566.44
8159620160,243345.05
5561300640,455272.28
3317010130,218030.67
4364200250,424621.88
8732300060,818756.6
5603700025,743913.2
3585900190,985629.5
3996900575,265728.8
8731801260,226622.45
3810000860,300539.7
5700003585,1785865.6
6332000050,461734.5
9286100250,444491.0
9471201110,906458.25
9290800050,586133.94
7300200400,648847.56
526069024,917080.4
1454600156,917165.2
3904980360,513365.12
2626119062,296647.34
8651730290,436308.38
7611200195,694105.94
1919800260,615581.44
6632900354,286654.72
3972900195,336015.16
5151600170,288590.16
7016000440,468489.9
871000435,731142.56
9578060540,499985.97
2332700060,784962.8
766000240,285229.6
4363700200,306755.06
7100000250,316861.6
2781250560,207891.56
2781250100,352363.3
5419800220,249722.88
7147600245,252594.5
2926069083,878047.6
6189200125,766342.7
9542830160,288150.16
5152200020,271965.03
9412900045,423298.12
6600410480,186959.0
6979970080,575649.0
5636010280,287140.9
1732801300,906640.7
5561401530,511946.3
9578500510,349125.4
7304300906,317101.3
1223089077,623262.56
721049207,275402.2
8691330310,825842.7
1523069204,458568.75
3188100105,593483.3
6608500290,499914.47
2891400410,362474.3
7663700551,355713.66
5413200140,254002.83
425069139,590546.3
6713700155,356339.1
2767603505,469907.47
7789000080,269747.72
9211500620,253983.69
3750604417,207307.72
7922800320,556327.1
1471620240,370518.16
2222059052,319417.44
9551200270,898528.8
2767603160,579889.5
9406710060,382451.1
8929000250,388661.34
5538300120,421177.25
2223069120,486749.38
1652500060,1709242.8
8564500240,400029.78
3629700120,595691.4
3943600070,384802.44
4171200025,280991.03
2425049063,3078058.0
9828701650,454765.0
3581000340,361610.78
8100900015,371030.53
2125059161,1119191.2
304000380,198994.67
8146200070,1465035.2
686530170,573439.2
2917200645,373693.16
9547200530,788638.0
2122059199,409098.94
1150000740,648702.1
5706200060,317809.16
9265410010,228912.56
4083800555,521085.1
6152900332,352143.6
2520900301,234087.12
9828200790,483269.22
1657530180,325257.38
7471900045,258746.7
9828200460,420202.72
1775900140,444243.06
6139800430,479471.78
7214400005,520120.4
5332200026,558316.0
9510970300,786088.75
2540830020,421806.3
3392100140,196399.66
1326069191,339484.2
2125059112,971877.75
859000022,328083.03
8854100350,708646.3
121059007,230197.62
7977201707,536973.3
3859900060,2535740.0
8815400735,771965.9
705700530,327766.53
6600780130,380558.44
6378500105,390822.7
8143000310,443414.3
2877102330,704455.1
3526039074,614539.7
2115510300,275909.56
3024059014,1853734.8
2141330360,636244.9
546000400,502764.03
2071500011,406326.25
7972000240,223537.08
7016200460,451996.06
6204200180,442436.44
1552100135,1117862.1
88000173,377275.8
2581900235,871163.9
9211500560,244830.66
621069218,436172.34
1321970240,306510.6
798000630,313230.97
421000285,271738.97
2824600180,787752.5
3832051140,300457.47
1237500105,696873.75
8802400906,262763.25
3166900270,390240.56
3682000060,371770.1
5469700020,275311.06
1245001820,636178.75
9547205660,586297.2
7974700122,697622.5
7550801225,543000.5
1099950050,767019.75
1402900460,319664.6
7636800041,1093412.1
2115720270,262757.72
8651441750,184805.52
3904100035,313346.9
8815400020,565366.2
3303860590,476697.88
5427110040,1241779.5
1782000160,366439.75
6204420290,483796.75
3995700245,305673.97
7955040130,453692.0
1442880650,503433.8
8833510230,864555.06
7283900551,412888.34
4396000180,239918.72
7504021310,681109.25
322059264,256813.67
3654800040,287082.3
2767704777,522350.34
3278602190,346718.8
3236500220,493461.16
3410600100,284569.38
629410180,723503.7
3352402250,185043.95
4363700304,346228.47
7237550130,1199923.8
9808590210,1420997.1
8074200175,289650.62
3463400330,462247.34
6306400140,934250.0
8564950250,540064.0
5381000070,209227.38
9826700697,476671.5
8132700190,466943.0
7943000020,196018.11
9547204675,587806.0
4112100101,511144.3
727500030,711442.94
114101426,365065.1
9274202005,725091.0
1193000380,851672.7
3039000020,566151.75
7852170130,662393.7
2624079010,578645.44
4137010540,294339.1
7576200012,812476.44
1138020020,347836.6
3969300030,200204.38
898000200,206098.53
5153100030,314631.5
5104532030,517913.8
4406000050,229247.47
9274203390,589033.8
8682290360,455977.94
6928600330,254398.7
4139680070,814109.9
6844702690,468251.38
2154970020,2001679.5
4385701285,1159325.0
2426059071,558882.3
2867300160,480422.94
9512500720,524870.56
1773101020,304366.4
8687800100,280636.72
3627800050,1329664.8
1604600227,313100.16
3300701170,410264.4
9250900111,478299.44
7015200790,626823.0
1311100490,240901.38
2469000010,988447.8
1982201596,536061.0
1862700290,355451.53
2586800270,233904.8
9528102772,473010.72
5490210200,453631.44
6669080020,403016.94
179003055,194453.73
1860600535,937274.4
1592000130,634565.75
3905040170,529836.94
9320500080,254435.34
9276200850,478141.2
224069114,677036.4
2260000340,561554.7
5096300130,441359.7
3432500215,374298.78
2600000050,693440.3
8856003839,219869.2
2492200435,438256.72
7855900110,1113327.8
6806100250,323762.3
2770603523,488301.34
1370800515,1701798.1
2726049150,489482.34
1226059161,546095.1
1068000375,2902389.8
9528104109,466238.6
5126310060,496825.12
1951820070,586302.2
1545805980,353168.03
9464700340,889941.06
4319200675,736721.0
7518500885,570166.25
7852020620,486276.1
869700370,338678.03
8643000190,262081.27
8902000267,511408.6
7972602435,261049.8
2050100210,998184.06
6705120540,575250.0
2767601390,634369.7
4141000490,1289302.2
9345400350,712163.8
3222079162,355650.56
7789000120,246659.84
6646200770,703234.8
6666800180,926487.3
1725800280,479263.78
6117500460,1031417.94
5470100220,223770.42
5457300478,519885.34
7550800195,556787.3
7787050180,570308.2
6204430250,509641.22
7640400250,504914.25
624110920,804508.56
3629920140,371157.22
7173700518,649909.0
3210200395,210732.88
2473480560,390833.12
2623089141,474405.78
1423800080,223214.55
2076400050,299967.0
3832060120,289239.03
7702600930,405675.75
5101404555,422319.9
3723800415,374535.88
3356403400,218314.89
9214400125,515495.3
1797500530,476075.47
9551201660,901009.56
3878900815,371885.7
1760650280,318759.84
5466410030,237110.67
6388930620,570435.44
2331300395,697142.94
9412700160,277130.0
871001611,615829.25
3142600120,593860.4
3995700220,355178.1
2310000280,281196.1
8039900400,407996.3
7504021510,710925.44
1959700445,1390552.1
1556200155,561946.3
3629960590,386423.47
259000240,517909.38
662440020,382504.72
3123049142,569149.25
321100260,885316.6
6840701095,520370.97
3738900165,394821.78
4427100130,412155.8
9238500100,508417.88
6145601810,318335.75
2570300090,358796.0
4017600010,457438.34
1005000220,372523.2
1257202120,477561.97
9527000490,487497.3
8691400080,726177.5
1726069084,478485.12
248000240,208691.5
6113400046,385874.78
2130702350,395954.16
920069052,243336.23
6071300160,575041.6
1623049041,159209.66
9268200285,387730.62
1843100520,369249.3
2887700826,585120.8
9122000385,555671.75
9475700220,378209.6
2804600005,849609.7
2896400300,387621.94
5015000180,692866.5
3630220180,752694.44
8832900780,601909.56
1568100300,502322.62
8718500610,403577.72
4147200140,1327788.0
1973700030,951756.56
8862000075,162406.17
9320990110,280389.78
1151100035,421526.03
2011000010,230774.84
1651500060,1094047.4
446000190,711592.2
2344300220,895833.6
523049195,230220.23
9191200015,652989.9
7942601410,789030.7
7137800300,202278.23
7853300280,535733.94
6654700240,325084.97
569000050,599286.9
3584000180,231616.66
2026079055,331211.7
8898700880,271036.28
5075400150,623754.94
8731981360,382027.88
4222500020,227738.89
7996720050,542740.06
4077800094,618513.2
6446200365,612035.9
2824089053,511676.4
1311800220,236713.47
3522049063,592240.56
1721801280,219700.89
6131600240,199943.73
7202310040,610177.9
1123059125,552684.1
646910160,218859.17
5630500005,348595.4
3342100785,277502.9
9547205610,652109.3
1773100123,288656.78
3353400092,308014.4
217500015,380026.03
3649100031,412463.7
7896300150,330940.47
623049185,249902.03
1773100430,312202.7
1781500220,643402.25
3395380200,250030.28
2424059170,1779383.4
4389200765,1755482.5
1543000060,479571.03
6154900005,626054.75
2902200240,504067.97
1442880640,501545.72
8562770490,535153.4
2768300655,580219.2
3432501315,316468.4
5035300570,702777.56
3626039028,416696.53
3876540780,240457.7
327000100,869328.94
7551300065,497313.4
1312920060,242996.73
2215901230,268410.0
6306800010,423474.6
2767700022,521612.12
5589900610,455265.34
4320200020,698027.75
5249804655,583185.5
9238500480,484899.34
3885806565,1263746.4
7905200205,467401.0
5727500102,327904.4
3585220070,382068.3
2078500210,533226.6
1839920050,368491.94
534000080,345066.84
856000255,604202.0
4141010110,1615837.1
9558040820,617404.6
7768700315,1070807.5
2796100640,289972.3
1922059010,215830.7
3448000542,296051.3
3883100220,282827.8
7237301210,261129.97
3893100456,1025552.56
9578501110,341410.5
6145601995,368857.94
4024100120,310468.4
8899000050,347989.88
3396820010,580701.94
6749700117,374897.53
1954400060,528197.8
3303970100,717353.9
2540850070,457228.12
3797000745,520764.66
7883603700,259550.42
3438501452,330555.94
3530210260,711293.7
3598600049,217214.2
731500170,323657.34
7129304375,230006.48
263000006,421011.38
7212660560,326150.72
1112700010,417976.94
3420069060,628145.5
2473000470,445111.16
8691390980,740847.6
6184700100,471665.22
4476400275,373524.62
2968801240,295146.38
1529300160,462771.8
7640400070,634404.8
7016100380,433217.8
2172000890,393330.9
4035900015,737831.94
9528104660,1017142.75
507100005,366965.72
2783100160,378777.0
3629921140,859271.4
1099750610,252558.12
1330300451,1160268.5
2757000030,863440.25
